,mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
2171,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,0,therapist,00:00:01,"Hey, Mary. I wanted to bring up to you, um, that your battery died last night. So, can you tell me what happened?",6,False,,False,,True,open,question,
2172,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,1,client,00:00:08,"I don't know, and I still don't wanna charge it.",6,,,,,,,,sustain
2173,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,2,therapist,00:00:10,"So, it's something you just aren't willing to do?",6,False,,False,,True,closed,question,
2174,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,3,client,00:00:13,"No. I got a lot of stuff to do, I don't need to charge it.",6,,,,,,,,sustain
2175,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,4,therapist,00:00:17,"So, it's not really a priority for you right now, to be charging it?",6,False,,True,simple,False,,reflection,
2176,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,5,client,00:00:20,No.,6,,,,,,,,sustain
2177,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,6,therapist,00:00:21,"Okay. Um, and do you understand then the con-consequences of-of what that would be?",6,True,information,False,,True,closed,question,
2178,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,7,client,00:00:28,I guess so. I don't know. I-I-I honestly don't care what the consequences are.,6,,,,,,,,sustain
2179,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,8,therapist,00:00:34,"Okay. Um, would it be okay if I do share you what will happen if you don't charge your battery.",6,False,,False,,True,closed,question,
2180,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,9,client,00:00:40,Sure. I'll listen.,6,,,,,,,,neutral
2181,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,10,therapist,00:00:41,"Um, you will be getting violations for that, and then if you get so many violations, I mean, we'd have to write a warrant for your arrest, which is looking more of, um, detention time.",6,True,information,False,,False,,therapist_input,
2182,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,11,client,00:00:51,Whatever.,6,,,,,,,,sustain
2183,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,12,therapist,00:00:53,And that's still doesn't seem to bother you.,6,False,,False,,True,closed,question,
2184,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,13,client,00:00:55,No. I just-- I don't care.,6,,,,,,,,sustain
2185,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,14,therapist,00:00:57,Okay.,6,False,,False,,False,,other,
2186,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,15,client,00:00:58,It really [unintelligible 00:00:58]-- I don't care.,6,,,,,,,,sustain
2187,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,16,therapist,00:01:00,"Um, so I know that you, you know, you know the consequences of it, and yet you're sharing with me it's just not a priority for you at this time.",6,False,,False,,True,closed,question,
2188,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,17,client,00:01:07,Nope.,6,,,,,,,,sustain
2189,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,18,therapist,00:01:08,"Okay. You know, that is your choice. I mean, I-I-I can't make those choices for you, it is something that you decide to do. Um, so with that being said then, these will be the consequences. I'll have to read the-the violation for you.",6,True,advice,False,,False,,therapist_input,
2190,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,19,client,00:01:24,"Yeah, whatever. I Know you got to do your job, but I don't care.",6,,,,,,,,sustain
2191,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,20,therapist,00:01:29,"Okay. Um, any questions about that? Any questions about kind of the next steps from here?",6,False,,False,,True,open,question,
2192,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,21,client,00:01:36,"I mean, whatever happens happens. I'll deal with it when it happens.",6,,,,,,,,sustain
2193,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,22,therapist,00:01:40,"So, your confidence that you'll be able to deal with possibly going back to detention?",6,False,,False,,True,closed,question,
2194,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,23,client,00:01:45,"I mean, I'll just deal with it when it comes.",6,,,,,,,,neutral
2195,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,24,therapist,00:01:49,"Okay, and it sounds like you know that it's probably coming then?",6,False,,False,,True,open,question,
2196,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,25,client,00:01:53,"Yeah, I guess so.",6,,,,,,,,neutral
2197,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,26,therapist,00:01:54,"Okay. Well, you know I will be back later. If any questions would arise, we can always talk about that then. Um, otherwise, again, I will have to write a violation, and, um, if you have any questions or need anything from me, please let me know. Um, otherwise, again, I'll be back later today.",6,True,information,False,,False,,therapist_input,
2198,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,27,client,00:02:11,Okay.,6,,,,,,,,neutral
2199,high,30,MI role play 2,https://www.youtube.com/watch?v=LTHpKc9olmA,charging battery,28,therapist,00:02:12,All right.,6,False,,False,,False,,other,
3114,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,0,client,00:00:00,"I don't know, I'm just having a lot of hard trouble trying to lose the rest of the weight. Um, right now, it's like no matter how much I try to exercise, run, or whatever, it doesn't matter like nothing else is coming off.",2,,,,,,,,neutral
3115,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,1,therapist,00:00:14,"Right, so you've hit a plateau in your weight and despite all the things that you're trying to do to increase your activity, it doesn't seem to be working on the scale?",2,False,,True,complex,False,,reflection,
3116,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,2,client,00:00:22,"No, and I don't know what I'm doing wrong because I keep trying the exercise but nothing's happening.",2,,,,,,,,change
3117,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,3,therapist,00:00:30,"Right. So you feel like you're spinning your wheels, you're doing more exercising and it's not showing results on the scale?",2,False,,True,simple,False,,reflection,
3118,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,4,client,00:00:36,Yes.,2,,,,,,,,neutral
3119,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,5,therapist,00:00:36,And you're not feeling so good about that?,2,False,,True,complex,False,,reflection,
3120,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,6,client,00:00:38,"No, and even when I'm coming home, like, I'll go to the gym and then I'm noticing nothing is happening and I'll come home and I try to talk to my mama about it or even my father, and no one even cares about it. Like no one wants to support in it anyway.",2,,,,,,,,change
3121,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,7,therapist,00:00:55,"Uh, so you feel like you're doing this all alone?",2,False,,True,complex,False,,reflection,
3122,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,8,client,00:00:57,Yes.,2,,,,,,,,neutral
3123,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,9,therapist,00:00:58,At home or you think that they'll be supportive but they're not giving- they're not giving you what you need?,2,False,,True,complex,False,,reflection,
3124,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,10,client,00:01:04,"No, and specifically my father, he just-- Not only does he not want to support me with it but at the same time, he feels like I need to be gaining my weight back.",2,,,,,,,,neutral
3125,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,11,therapist,00:01:16,"Oh, okay.",2,False,,False,,False,,other,
3126,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,12,client,00:01:17,So I—,2,,,,,,,,neutral
3127,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,13,therapist,00:01:19,Tell me about that.,2,False,,False,,True,open,question,
3128,high,42,Motivational Interviewing for Adolescent Health Behavior - 1,https://www.youtube.com/watch?v=wdqtsPnK2bs,weight loss,14,client,00:01:20,"It's as though by me losing weight, it's like I'm somehow disconnecting from my family, and he thinks that I'm trying to form myself to fit into like this perfect American picture and I just want to be healthy, I just want to have a good body and he doesn't think of it that way.",2,,,,,,,,neutral
3129,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,0,therapist,00:00:01,"Well, thank you, Tanya, for meeting with me today and talking about this. So, there is something I'd like to ask you that we can kind of discuss in our conversation is what's one thing about yourself or something in your life that you'd like to change that maybe you've been feeling kind of ambivalent about?",3,True,negotiation,False,,True,open,therapist_input,
3130,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,1,client,00:00:19,"Um, well, you know, I have a lot of anxiety, and so there's this test that I have to take. It's a big test and I've kind of been putting it off just 'cause I get very anxious. I don't trust in myself that I'm going to do good at it. Um, and so that's something that's like always on my mind, it's been on my mind for many years and it's like, I gotta just do it. Um, but I always stop myself from doing that because of the anxiety. And I just want to, I don't want to feel that way.",3,,,,,,,,change
3131,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,2,therapist,00:00:48,"Yeah. This anxiety is this obstacle for you and it sounds like it, then you're just not feeling confident that you could do it and do it successfully to this exam.",3,False,,True,simple,False,,reflection,
3132,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,3,client,00:00:58,Yeah.,3,,,,,,,,neutral
3133,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,4,therapist,00:00:58,"And so, it's easier for you to just not do it.",3,False,,True,simple,False,,reflection,
3134,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,5,client,00:01:00,"Exactly. So, I just avoid it and put it off.",3,,,,,,,,neutral
3135,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,6,therapist,00:01:02,"Yeah. So, on a scale from 1 to 10, 1 being not confident at all, 10 being very confident. How confident are you that you feel you can manage your anxiety in regards to taking this exam?",3,False,,False,,True,open,question,
3136,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,7,client,00:01:17,"Um, maybe like a four or five.",3,,,,,,,,neutral
3137,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,8,therapist,00:01:22,"Okay. So, four or five. How combat, like, not like a two or three.",3,False,,False,,True,open,question,
3138,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,9,client,00:01:28,"I mean, because I-I have it set up after like so many years, so I still have a ton of anxiety about it, but I think I'm like kind of making it, maybe that first step. And so that's why I would rate it as like a four or five because I'm making that first step, but it's still scary for me.",3,,,,,,,,change
3139,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,10,therapist,00:01:45,"Yeah. Yeah, and you also mentioned that you've actually made the appointment that you have to take this exam.",3,False,,True,simple,False,,reflection,
3140,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,11,client,00:01:52,Yeah.,3,,,,,,,,neutral
3141,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,12,therapist,00:01:52,And before you've been putting it off.,3,False,,True,simple,False,,reflection,
3142,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,13,client,00:01:54,"Yes. And I already kind of put it off after s-scheduling it too. So, um, now I'm actually enjoying that because I-I already like changed date and everything. So now it's actually coming.",3,,,,,,,,neutral
3143,high,43,Rowing with Confidence,https://www.youtube.com/watch?v=2vtYJAyNnvA,increasing self-confidence,14,therapist,00:02:08,"Okay. So, you've made this appointment before in the past and the anxiety has kind of taken over where you've rescheduled it.",3,False,,True,simple,False,,reflection,
